week_start,report_week,side,direction,rank,stock_name,stock_code,value_sgd_m
2025-03-31,31 March 2025,institutional,sell,2,UOB,U11,-94.874728
2025-03-31,31 March 2025,institutional,sell,3,Yangzijiang Shipbuilding,BS6,-34.053752
2025-03-31,31 March 2025,institutional,sell,4,Seatrium,5E2,-24.196225
2025-03-31,31 March 2025,institutional,sell,5,CapitaLand Investment,9CI,-17.906992
2025-03-31,31 March 2025,institutional,sell,6,Mapletree Logistics Trust,M44U,-16.307182
2025-03-31,31 March 2025,institutional,sell,7,SATS,S58,-13.687668
2025-03-31,31 March 2025,institutional,sell,8,Venture Corporation,V03,-11.834124
2025-03-31,31 March 2025,institutional,sell,9,Mapletree Industrial Trust,ME8U,-11.082055
2025-03-31,31 March 2025,institutional,sell,10,Keppel DC REIT,AJBU,-8.916772
2025-03-31,31 March 2025,retail,buy,1,DBS,D05,436.450642
2025-03-31,31 March 2025,retail,buy,2,UOB,U11,169.620357
2025-03-31,31 March 2025,retail,buy,3,OCBC,O39,74.314917
2025-03-31,31 March 2025,retail,buy,4,Seatrium,5E2,36.828572
2025-03-31,31 March 2025,retail,buy,5,Yangzijiang Shipbuilding,BS6,26.844634
2025-03-31,31 March 2025,retail,buy,6,Venture Corporation,V03,18.127201
2025-03-31,31 March 2025,retail,buy,7,SATS,S58,18.067283
2025-03-31,31 March 2025,retail,buy,8,Keppel,BN4,14.083311
2025-03-31,31 March 2025,retail,buy,9,City Developments,C09,9.380282
2025-03-31,31 March 2025,retail,buy,10,iFast Corporation,AIY,6.890183
2025-03-31,31 March 2025,retail,sell,1,Singtel,Z74,-103.0593529
2025-03-31,31 March 2025,retail,sell,2,CapitaLand Integrated Commercial Trust,C38U,-29.309881
2025-03-31,31 March 2025,retail,sell,3,Yangzijiang Financial,YF8,-25.1221835
2025-03-31,31 March 2025,retail,sell,4,Sembcorp Industries,U96,-19.242347
2025-03-31,31 March 2025,retail,sell,5,CapitaLand Ascendas REIT,A17U,-18.770327
2025-03-31,31 March 2025,retail,sell,6,Frasers Centrepoint Trust,J69U,-13.544594
2025-03-31,31 March 2025,retail,sell,7,ComfortDelGro,C52,-11.062554
2025-03-31,31 March 2025,retail,sell,8,Thai Beverage,Y92,-9.388104
2025-03-31,31 March 2025,retail,sell,9,Suntec REIT,T82U,-7.140083
2025-03-31,31 March 2025,retail,sell,10,Hongkong Land,H78,-6.1661051382
2025-04-07,7 April 2025,institutional,buy,1,Singtel,Z74,186.5072456
2025-04-07,7 April 2025,institutional,buy,2,SGX,S68,22.627533
2025-04-07,7 April 2025,institutional,buy,3,Yangzijiang Financial,YF8,19.410039
2025-04-07,7 April 2025,institutional,buy,4,SIA,C6L,15.903241
2025-04-07,7 April 2025,institutional,buy,5,Wilmar International,F34,15.276598
2025-04-07,7 April 2025,institutional,buy,6,Frasers Centrepoint Trust,J69U,14.966839
2025-04-07,7 April 2025,institutional,buy,7,Hongkong Land,H78,13.2356255719
2025-04-07,7 April 2025,institutional,buy,8,Genting Singapore,G13,11.007719
2025-04-07,7 April 2025,institutional,buy,9,Sembcorp Industries,U96,10.841179
2025-04-07,7 April 2025,institutional,buy,10,ST Engineering,S63,8.413554
2025-04-07,7 April 2025,institutional,sell,1,DBS,D05,-199.24281
2025-04-07,7 April 2025,institutional,sell,2,UOB,U11,-81.528912
2025-04-07,7 April 2025,institutional,sell,3,OCBC,O39,-57.530761
2025-04-07,7 April 2025,institutional,sell,4,Keppel,BN4,-47.838431
2025-04-07,7 April 2025,institutional,sell,5,Mapletree Logistics Trust,M44U,-33.303089
2025-04-07,7 April 2025,institutional,sell,6,Yangzijiang Shipbuilding,BS6,-25.63389
2025-04-07,7 April 2025,institutional,sell,7,CapitaLand Integrated Commercial Trust,C38U,-17.312017
2025-04-07,7 April 2025,institutional,sell,8,Venture Corporation,V03,-13.341862
2025-04-07,7 April 2025,institutional,sell,9,CapitaLand Investment,9CI,-9.386662
2025-04-07,7 April 2025,institutional,sell,10,Keppel DC REIT,AJBU,-9.24623
2025-04-07,7 April 2025,retail,buy,1,DBS,D05,376.594729
2025-04-07,7 April 2025,retail,buy,2,OCBC,O39,229.863884
2025-04-07,7 April 2025,retail,buy,3,UOB,U11,135.57667
2025-04-07,7 April 2025,retail,buy,4,Keppel,BN4,71.910593
2025-04-07,7 April 2025,retail,buy,5,Mapletree Logistics Trust,M44U,33.223729
2025-04-07,7 April 2025,retail,buy,6,CapitaLand Investment,9CI,21.892467
2025-04-07,7 April 2025,retail,buy,7,CapitaLand Ascendas REIT,A17U,16.850716
2025-04-07,7 April 2025,retail,buy,8,Venture Corporation,V03,15.58516
2025-04-07,7 April 2025,retail,buy,9,Mapletree Industrial Trust,ME8U,13.023612
2025-04-07,7 April 2025,retail,buy,10,SIA,C6L,11.58348
2025-04-07,7 April 2025,retail,sell,1,Singtel,Z74,-106.005091
2025-04-07,7 April 2025,retail,sell,2,ST Engineering,S63,-27.920088
2025-04-07,7 April 2025,retail,sell,3,Yangzijiang Financial,YF8,-24.662916
2025-04-07,7 April 2025,retail,sell,4,Sembcorp Industries,U96,-13.595144
2025-04-07,7 April 2025,retail,sell,5,SGX,S68,-10.461971
2025-04-07,7 April 2025,retail,sell,6,Frasers Centrepoint Trust,J69U,-8.28728
2025-04-07,7 April 2025,retail,sell,7,UOL,U14,-8.059087
2025-04-07,7 April 2025,retail,sell,8,Seatrium,5E2,-7.273957
2025-04-07,7 April 2025,retail,sell,9,CapitaLand Integrated Commercial Trust,C38U,-6.969327000000001
2025-04-07,7 April 2025,retail,sell,10,Paragon REIT,SK6U,-4.3561845
2025-04-14,14 April 2025,institutional,buy,1,Singtel,Z74,157.105021
2025-04-14,14 April 2025,institutional,buy,2,DBS,D05,59.32137
2025-04-14,14 April 2025,institutional,buy,3,ST Engineering,S63,38.897998
2025-04-14,14 April 2025,institutional,buy,4,UOB,U11,37.223869
2025-04-14,14 April 2025,institutional,buy,5,SGX,S68,28.768924
2025-04-14,14 April 2025,institutional,buy,6,ComfortDelGro,C52,9.695518
2025-04-14,14 April 2025,institutional,buy,7,Frasers Centrepoint Trust,J69U,9.56584
2025-04-14,14 April 2025,institutional,buy,8,SIA,C6L,8.915422
2025-04-14,14 April 2025,institutional,buy,9,Seatrium,5E2,7.748133
2025-04-14,14 April 2025,institutional,buy,10,Keppel DC REIT,AJBU,5.185424
2025-04-14,14 April 2025,institutional,sell,1,Wilmar International,F34,-19.677626
2025-04-14,14 April 2025,institutional,sell,2,OCBC,O39,-17.254408
2025-04-14,14 April 2025,institutional,sell,3,Sembcorp Industries,U96,-7.614121
2025-04-14,14 April 2025,institutional,sell,4,CapitaLand Ascendas REIT,A17U,-7.297695
2025-04-14,14 April 2025,institutional,sell,5,CapitaLand Investment,9CI,-6.577773
2025-04-14,14 April 2025,institutional,sell,6,Venture Corporation,V03,-6.473454
2025-04-14,14 April 2025,institutional,sell,7,CapitaLand Integrated Commercial Trust,C38U,-6.095567
2025-04-14,14 April 2025,institutional,sell,8,Yangzijiang Shipbuilding,BS6,-5.579873
2025-04-14,14 April 2025,institutional,sell,9,Yangzijiang Financial,YF8,-5.199561
2025-04-14,14 April 2025,institutional,sell,10,ESR REIT,J91U,-4.9961085
2025-04-14,14 April 2025,retail,buy,1,OCBC,O39,28.991141
2025-04-14,14 April 2025,retail,buy,2,Yangzijiang Shipbuilding,BS6,18.275977
2025-04-14,14 April 2025,retail,buy,3,Wilmar International,F34,7.843097
2025-04-14,14 April 2025,retail,buy,4,Yangzijiang Financial,YF8,7.1262975
2025-04-14,14 April 2025,retail,buy,5,Keppel,BN4,6.51323
2025-04-14,14 April 2025,retail,buy,6,SATS,S58,5.128099
2025-04-14,14 April 2025,retail,buy,7,Venture Corporation,V03,4.84849
2025-04-14,14 April 2025,retail,buy,8,Aztech Global,8AZ,4.2654345
2025-04-14,14 April 2025,retail,buy,9,CapitaLand Investment,9CI,4.030652
2025-04-14,14 April 2025,retail,buy,10,UOB,U11,3.378281
2025-04-14,14 April 2025,retail,sell,1,Singtel,Z74,-102.083642
2025-04-14,14 April 2025,retail,sell,2,SGX,S68,-27.977958
2025-04-14,14 April 2025,retail,sell,3,ST Engineering,S63,-25.076458
2025-04-14,14 April 2025,retail,sell,4,DBS,D05,-15.84659
2025-04-14,14 April 2025,retail,sell,5,Frasers Centrepoint Trust,J69U,-10.427141
2025-04-14,14 April 2025,retail,sell,6,SIA,C6L,-9.580086
2025-04-14,14 April 2025,retail,sell,7,ComfortDelGro,C52,-8.020314
2025-04-14,14 April 2025,retail,sell,8,CapitaLand Ascendas REIT,A17U,-7.745821
2025-04-14,14 April 2025,retail,sell,9,Seatrium,5E2,-6.110601
2025-04-14,14 April 2025,retail,sell,10,Frasers Logistics & Commercial Trust,BUOU,-5.185285
2025-04-21,21 April 2025,institutional,buy,1,Singtel,Z74,24.6679917
2025-04-21,21 April 2025,institutional,buy,2,SGX,S68,23.475878
2025-04-21,21 April 2025,institutional,buy,3,SIA,C6L,20.598958
2025-04-21,21 April 2025,institutional,buy,4,ST Engineering,S63,10.970672
2025-04-21,21 April 2025,institutional,buy,5,Jardine Matheson,J36,9.527821437999998
2025-04-21,21 April 2025,institutional,buy,6,Sinarmas Land,A26,5.7629755
2025-04-21,21 April 2025,institutional,buy,7,ComfortDelGro,C52,5.605277
2025-04-21,21 April 2025,institutional,buy,8,Sheng Siong,OV8,5.571752
2025-04-21,21 April 2025,institutional,buy,9,City Developments,C09,4.633615
2025-04-21,21 April 2025,institutional,buy,10,Food Empire,F03,3.99725
2025-04-21,21 April 2025,institutional,sell,1,UOB,U11,-99.246655
2025-04-21,21 April 2025,institutional,sell,2,DBS,D05,-84.218682
2025-04-21,21 April 2025,institutional,sell,3,Yangzijiang Shipbuilding,BS6,-44.441325
2025-04-21,21 April 2025,institutional,sell,4,OCBC,O39,-19.022361
2025-04-21,21 April 2025,institutional,sell,5,Mapletree Industrial Trust,ME8U,-10.209934
2025-04-21,21 April 2025,institutional,sell,6,CapitaLand Ascendas REIT,A17U,-9.037157
2025-04-21,21 April 2025,institutional,sell,7,Sembcorp Industries,U96,-8.449054
2025-04-21,21 April 2025,institutional,sell,8,Mapletree Logistics Trust,M44U,-6.304559999999999
2025-04-21,21 April 2025,institutional,sell,9,Venture Corporation,V03,-6.050612
2025-04-21,21 April 2025,institutional,sell,10,Mapletree Pan Asia Commercial Trust,N2IU,-5.594011
2025-04-21,21 April 2025,retail,buy,1,UOB,U11,101.279273
2025-04-21,21 April 2025,retail,buy,2,Yangzijiang Shipbuilding,BS6,61.8250614736
2025-04-21,21 April 2025,retail,buy,3,OCBC,O39,33.130074
2025-04-21,21 April 2025,retail,buy,4,DBS,D05,29.634305
2025-04-21,21 April 2025,retail,buy,5,Mapletree Logistics Trust,M44U,11.742488
2025-04-21,21 April 2025,retail,buy,6,Seatrium,5E2,5.571641
2025-04-21,21 April 2025,retail,buy,7,SATS,S58,3.395342
2025-04-21,21 April 2025,retail,buy,8,iFast Corporation,AIY,3.37095
2025-04-21,21 April 2025,retail,buy,9,CapitaLand Investment,9CI,3.208003
2025-04-21,21 April 2025,retail,buy,10,Haw Par,H02,2.222486
2025-04-21,21 April 2025,retail,sell,1,Singtel,Z74,-48.9027328
2025-04-21,21 April 2025,retail,sell,2,SGX,S68,-39.122636
2025-04-21,21 April 2025,retail,sell,3,SIA,C6L,-29.723546
2025-04-21,21 April 2025,retail,sell,4,ComfortDelGro,C52,-19.099394
2025-04-21,21 April 2025,retail,sell,5,Frasers Centrepoint Trust,J69U,-12.406852
2025-04-21,21 April 2025,retail,sell,6,Sheng Siong,OV8,-9.796861
2025-04-21,21 April 2025,retail,sell,7,Keppel,BN4,-9.201744
2025-04-21,21 April 2025,retail,sell,8,CapitaLand Integrated Commercial Trust,C38U,-7.845021
2025-04-21,21 April 2025,retail,sell,9,Genting Singapore,G13,-7.233857
2025-04-21,21 April 2025,retail,sell,10,Wee Hur,E3B,-6.868063
2025-04-28,28 April 2025,institutional,buy,1,OCBC,O39,65.0560735
2025-04-28,28 April 2025,institutional,buy,2,SIA,C6L,30.640807
2025-04-28,28 April 2025,institutional,buy,3,Sembcorp Industries,U96,25.78859
2025-04-28,28 April 2025,institutional,buy,4,Singtel,Z74,24.4622649
2025-04-28,28 April 2025,institutional,buy,5,UOB,U11,22.925154
2025-04-28,28 April 2025,institutional,buy,6,ST Engineering,S63,18.257117
2025-04-28,28 April 2025,institutional,buy,7,SGX,S68,17.542312
2025-04-28,28 April 2025,institutional,buy,8,Yangzijiang Shipbuilding,BS6,14.67731
2025-04-28,28 April 2025,institutional,buy,9,Keppel DC REIT,AJBU,13.8752
2025-04-28,28 April 2025,institutional,buy,10,Jardine Matheson,J36,13.2360178813
2025-04-28,28 April 2025,institutional,sell,1,DBS,D05,-41.793972
2025-04-28,28 April 2025,institutional,sell,2,iFast Corporation,AIY,-37.907443
2025-04-28,28 April 2025,institutional,sell,3,Mapletree Logistics Trust,M44U,-11.162756
2025-04-28,28 April 2025,institutional,sell,4,Seatrium,5E2,-9.868347
2025-04-28,28 April 2025,institutional,sell,5,Frasers Centrepoint Trust,J69U,-3.961924000000001
2025-04-28,28 April 2025,institutional,sell,6,Wilmar International,F34,-3.577133
2025-04-28,28 April 2025,institutional,sell,7,Mapletree Industrial Trust,ME8U,-3.344427
2025-04-28,28 April 2025,institutional,sell,8,City Developments,C09,-2.778497
2025-04-28,28 April 2025,institutional,sell,9,SATS,S58,-2.23598
2025-04-28,28 April 2025,institutional,sell,10,Venture Corporation,V03,-1.841541
2025-04-28,28 April 2025,retail,buy,1,iFast Corporation,AIY,46.12891
2025-04-28,28 April 2025,retail,buy,2,Wilmar International,F34,12.632735
2025-04-28,28 April 2025,retail,buy,3,Mapletree Logistics Trust,M44U,8.763547
2025-04-28,28 April 2025,retail,buy,4,DBS,D05,6.329757
2025-04-28,28 April 2025,retail,buy,5,Mapletree Industrial Trust,ME8U,5.858042
2025-04-28,28 April 2025,retail,buy,6,CapitaLand Investment,9CI,4.147455
2025-04-28,28 April 2025,retail,buy,7,Venture Corporation,V03,4.003455
2025-04-28,28 April 2025,retail,buy,8,City Developments,C09,3.408576
2025-04-28,28 April 2025,retail,buy,9,Yangzijiang Shipbuilding,BS6,2.468569
2025-04-28,28 April 2025,retail,buy,10,Jardine Cycle & Carriage,C07,2.438559
2025-04-28,28 April 2025,retail,sell,1,SIA,C6L,-34.084215
2025-04-28,28 April 2025,retail,sell,2,OCBC,O39,-30.644392
2025-04-28,28 April 2025,retail,sell,3,Singtel,Z74,-26.3088563
2025-04-28,28 April 2025,retail,sell,4,Sembcorp Industries,U96,-14.958428
2025-04-28,28 April 2025,retail,sell,5,Keppel,BN4,-14.315244
2025-04-28,28 April 2025,retail,sell,6,UOB,U11,-9.491694
2025-04-28,28 April 2025,retail,sell,7,Sinarmas Land,A26,-9.1369215
2025-04-28,28 April 2025,retail,sell,8,ComfortDelGro,C52,-7.381159
2025-04-28,28 April 2025,retail,sell,9,Hongkong Land,H78,-6.9922168225
2025-04-28,28 April 2025,retail,sell,10,CapitaLand Integrated Commercial Trust,C38U,-6.182382
2025-05-05,5 May 2025,institutional,buy,1,Singtel,Z74,106.5810937
2025-05-05,5 May 2025,institutional,buy,2,SIA,C6L,25.704073
2025-05-05,5 May 2025,institutional,buy,3,Keppel,BN4,23.720872
2025-05-05,5 May 2025,institutional,buy,4,CapitaLand Ascendas REIT,A17U,19.142999
2025-05-05,5 May 2025,institutional,buy,5,OCBC,O39,12.527641
2025-05-05,5 May 2025,institutional,buy,6,ST Engineering,S63,11.918652
2025-05-05,5 May 2025,institutional,buy,7,Hongkong Land,H78,11.7383703022
2025-05-05,5 May 2025,institutional,buy,8,Jardine Matheson,J36,11.4763516498
2025-05-05,5 May 2025,institutional,buy,9,Seatrium,5E2,10.629138
2025-05-05,5 May 2025,institutional,buy,10,Sheng Siong,OV8,10.316751
2025-05-05,5 May 2025,institutional,sell,1,DBS,D05,-54.943621
2025-05-05,5 May 2025,institutional,sell,2,UOB,U11,-45.878602
2025-05-05,5 May 2025,institutional,sell,3,Yangzijiang Shipbuilding,BS6,-18.476978
2025-05-05,5 May 2025,institutional,sell,4,Mapletree Logistics Trust,M44U,-17.28312500000001
2025-05-05,5 May 2025,institutional,sell,5,Wilmar International,F34,-11.128207
2025-05-05,5 May 2025,institutional,sell,6,SATS,S58,-7.315062
2025-05-05,5 May 2025,institutional,sell,7,Venture Corporation,V03,-7.058
2025-05-05,5 May 2025,institutional,sell,8,CapitaLand Integrated Commercial Trust,C38U,-5.687554949999999
2025-05-05,5 May 2025,institutional,sell,9,Frasers Logistics & Commercial Trust,BUOU,-4.40231
2025-05-05,5 May 2025,institutional,sell,10,iFast Corporation,AIY,-4.138533
2025-05-05,5 May 2025,retail,buy,1,Yangzijiang Shipbuilding,BS6,24.418961
2025-05-05,5 May 2025,retail,buy,2,Frasers Logistics & Commercial Trust,BUOU,20.027289
2025-05-05,5 May 2025,retail,buy,3,Mapletree Logistics Trust,M44U,16.663888
2025-05-05,5 May 2025,retail,buy,4,Mapletree Industrial Trust,ME8U,11.669531
2025-05-05,5 May 2025,retail,buy,5,Wee Hur,E3B,7.2966295
2025-05-05,5 May 2025,retail,buy,6,Riverstone,AP4,7.1223315
2025-05-05,5 May 2025,retail,buy,7,CapitaLand Investment,9CI,6.678671
2025-05-05,5 May 2025,retail,buy,8,Wilmar International,F34,5.95852
2025-05-05,5 May 2025,retail,buy,9,CapitaLand Integrated Commercial Trust,C38U,5.190297
2025-05-05,5 May 2025,retail,buy,10,SATS,S58,4.575814
2025-05-05,5 May 2025,retail,sell,1,Singtel,Z74,-57.2257463
2025-05-05,5 May 2025,retail,sell,2,SIA,C6L,-34.988677
2025-05-05,5 May 2025,retail,sell,3,Keppel,BN4,-27.178006
2025-05-05,5 May 2025,retail,sell,4,Seatrium,5E2,-20.227363
2025-05-05,5 May 2025,retail,sell,5,ST Engineering,S63,-19.544947
2025-05-05,5 May 2025,retail,sell,6,OCBC,O39,-19.153736
2025-05-05,5 May 2025,retail,sell,7,DBS,D05,-18.263629
2025-05-05,5 May 2025,retail,sell,8,Sheng Siong,OV8,-13.134593
2025-05-05,5 May 2025,retail,sell,9,ComfortDelGro,C52,-7.565577
2025-05-05,5 May 2025,retail,sell,10,Hongkong Land,H78,-7.5404373741
2025-05-12,12 May 2025,institutional,buy,1,DBS,D05,24.151335
2025-05-12,12 May 2025,institutional,buy,2,UOB,U11,21.760602
2025-05-12,12 May 2025,institutional,buy,3,SIA,C6L,14.689211
2025-05-12,12 May 2025,institutional,buy,4,Jardine Matheson,J36,11.5906047237
2025-05-12,12 May 2025,institutional,buy,5,CapitaLand Investment,9CI,8.176273
2025-05-12,12 May 2025,institutional,buy,6,Venture Corporation,V03,6.196154
2025-05-12,12 May 2025,institutional,buy,7,UMS,558,6.172915
2025-05-12,12 May 2025,institutional,buy,8,Frasers Hospitality Trust,ACV,6.0957805
2025-05-12,12 May 2025,institutional,buy,9,ComfortDelGro,C52,5.826714
2025-05-12,12 May 2025,institutional,buy,10,Hongkong Land,H78,5.480943056000001
2025-05-12,12 May 2025,institutional,sell,1,OCBC,O39,-45.290046
2025-05-12,12 May 2025,institutional,sell,2,SGX,S68,-14.901356
2025-05-12,12 May 2025,institutional,sell,3,Thai Beverage,Y92,-13.544174
2025-05-12,12 May 2025,institutional,sell,4,CapitaLand Ascendas REIT,A17U,-12.976213
2025-05-12,12 May 2025,institutional,sell,5,ST Engineering,S63,-12.292814
2025-05-12,12 May 2025,institutional,sell,6,CapitaLand Integrated Commercial Trust,C38U,-9.138065
2025-05-12,12 May 2025,institutional,sell,7,Keppel DC REIT,AJBU,-8.758518
2025-05-12,12 May 2025,institutional,sell,8,Frasers Centrepoint Trust,J69U,-8.383652
2025-05-12,12 May 2025,institutional,sell,9,SingPost,S08,-7.8305245
2025-05-12,12 May 2025,institutional,sell,10,Riverstone,AP4,-7.5358995
2025-05-12,12 May 2025,retail,buy,1,ST Engineering,S63,31.384125
2025-05-12,12 May 2025,retail,buy,2,SGX,S68,25.016111
2025-05-12,12 May 2025,retail,buy,3,Thai Beverage,Y92,22.370325
2025-05-12,12 May 2025,retail,buy,4,Singtel,Z74,21.9508991
2025-05-12,12 May 2025,retail,buy,5,OCBC,O39,19.829115
2025-05-12,12 May 2025,retail,buy,6,Mapletree Industrial Trust,ME8U,15.259722
2025-05-12,12 May 2025,retail,buy,7,SingPost,S08,13.7221945
2025-05-12,12 May 2025,retail,buy,8,CapitaLand Integrated Commercial Trust,C38U,13.113317
2025-05-12,12 May 2025,retail,buy,9,Genting Singapore,G13,9.1093365
2025-05-12,12 May 2025,retail,buy,10,Yangzijiang Shipbuilding,BS6,6.978052
2025-05-12,12 May 2025,retail,sell,1,DBS,D05,-39.001759
2025-05-12,12 May 2025,retail,sell,2,SIA,C6L,-38.951731
2025-05-12,12 May 2025,retail,sell,3,UOB,U11,-13.203042
2025-05-12,12 May 2025,retail,sell,4,Keppel,BN4,-9.320058
2025-05-12,12 May 2025,retail,sell,5,UMS,558,-8.630182
2025-05-12,12 May 2025,retail,sell,6,Frencken,E28,-8.384324
2025-05-12,12 May 2025,retail,sell,7,Yangzijiang Financial,YF8,-6.108681
2025-05-12,12 May 2025,retail,sell,8,Hongkong Land,H78,-5.912903072
